index,Date,Year,Type,Country,Area,Location,Activity,Gender,Age,Fatal,Time,href formula,ISO_code
1948,2003-09-17 00:00:00,2003,Unprovoked,USA,Florida,"New Smyrna Beach, Volusia County",Surfing and Other Board Sports,M,17,N,14:00:00,http://sharkattackfile.net/spreadsheets/pdf_directory/2003.09.17-AB.pdf,US
1949,2003-09-14 00:00:00,2003,Unprovoked,USA,Florida,"New Smyrna Beach, Volusia County",Surfing and Other Board Sports,M,30,N,16:14:00,http://sharkattackfile.net/spreadsheets/pdf_directory/2003.09.14.c-JasonWilliams.pdf,US
1950,2003-09-14 00:00:00,2003,Watercraft,SOUTH AFRICA,Western Cape Province,Melkbosstrand,Fishing,,0,N,09:40:00,http://sharkattackfile.net/spreadsheets/pdf_directory/2003.09.14.b-CowShark.pdf,ZA
1951,2003-09-13 00:00:00,2003,Unprovoked,USA,Florida,"Daytona Beach, Volusia County ",Surfing and Other Board Sports,M,18,N,17:11:00,http://sharkattackfile.net/spreadsheets/pdf_directory/2003.09.13.b-Edelson.pdf,US
1952,2003-09-13 00:00:00,2003,Unprovoked,USA,South Carolina,"Isle of Palms, Charleston County",Other,M,15,N,,http://sharkattackfile.net/spreadsheets/pdf_directory/2003.09.13.a-JoeDavis.pdf,US
1953,2003-09-12 00:00:00,2003,Unprovoked,SOUTH AFRICA,Western Cape Province,Near the wreck of the Kakapo off Noordhoek Beach,Surfing and Other Board Sports,M,19,Y,14:30:00,http://sharkattackfile.net/spreadsheets/pdf_directory/2003.09.12-Bornman.pdf,ZA
1954,,2003,Unprovoked,USA,Florida,"Boca Grande, Lee County",Fishing,M,0,N,,http://sharkattackfile.net/spreadsheets/pdf_directory/2003.09.00-wade-fisherman.pdf,US
1955,2003-08-29 00:00:00,2003,Provoked,USA,Texas,1.5 miles off Surfside ,Fishing,M,0,N,12:20:00,http://sharkattackfile.net/spreadsheets/pdf_directory/2003.08.29-Gonzalez.pdf,US
1956,2003-08-19 00:00:00,2003,Unprovoked,USA,California,"Avila Beach, San Luis Obispo County",Swimming,F,50,Y,08:15:00,http://sharkattackfile.net/spreadsheets/pdf_directory/2003.08.19-Franzman.pdf,US
1957,2003-08-08 00:00:00,2003,Unprovoked,SOUTH AFRICA,Eastern Cape Province,Jeffrey’s Bay,Other,M,16,N,08:00:00,http://sharkattackfile.net/spreadsheets/pdf_directory/2003.08.08-Krone.pdf,ZA
1958,2003-07-26 00:00:00,2003,Unprovoked,AUSTRALIA,Northern Territory,Nhulunbuy,Other,M,37,N,,http://sharkattackfile.net/spreadsheets/pdf_directory/2003.07.26.R-Gunda.pdf,AU
1959,2003-07-20 00:00:00,2003,Unprovoked,USA,Florida,"Ponce Inlet, New Smyrna Beach, Volusia County",Surfing and Other Board Sports,M,18,N,15:45:00,http://sharkattackfile.net/spreadsheets/pdf_directory/2003.07.20-McGovern.pdf,US
1960,2003-07-15 00:00:00,2003,Unprovoked,USA,Florida,"Daytona Beach, Volusia County",Wading,F,15,N,14:37:00,http://sharkattackfile.net/spreadsheets/pdf_directory/2003.07.15-CK.pdf,US
1961,2003-07-09 00:00:00,2003,Unprovoked,BAHAMAS,Abaco Islands,Bakers Bay,Fishing,M,58,N,14:30:00,http://sharkattackfile.net/spreadsheets/pdf_directory/2003.07.09-Horton.pdf,BS
1962,2003-07-05 00:00:00,2003,Provoked,USA,Florida,"Near New Smyrna Jetty, Volusia County",Other,M,10,N,10:07:00,http://sharkattackfile.net/spreadsheets/pdf_directory/2003.07.05.b-PL.pdf,US
1963,2003-07-05 00:00:00,2003,Unprovoked,USA,Florida,"Canova Beach, Brevard County",Surfing and Other Board Sports,M,21,N,,http://sharkattackfile.net/spreadsheets/pdf_directory/2003.07.05.a-Ingram.pdf,US
1964,2003-07-04 00:00:00,2003,Unprovoked,BAHAMAS,Abaco Islands,10 miles west of Walker’s Cay,Fishing,M,39,N,14:45:00,http://sharkattackfile.net/spreadsheets/pdf_directory/2003.07.04-BenBrown.pdf,BS
1965,2003-01-01 00:00:00,2003,Unprovoked,USA,Florida,"Fort Lauderdale, Broward County",Fishing,M,0,N,,http://sharkattackfile.net/spreadsheets/pdf_directory/2003.07.00.c-MarkMarks.pdf,US
1966,2003-01-01 00:00:00,2003,Unprovoked,FRENCH POLYNESIA,Society Islands,Moorea,Fishing,M,0,N,,http://sharkattackfile.net/spreadsheets/pdf_directory/2003.07.00.b-Moorea.pdf,PF
1967,2003-01-01 00:00:00,2003,Unprovoked,NEW ZEALAND,Cook Islands,Beveridge Reef,Snorkeling,M,0,N,,http://sharkattackfile.net/spreadsheets/pdf_directory/2003.07.00.a-BeveridgeReef.pdf,NZ
1968,2003-06-30 00:00:00,2003,Unprovoked,USA,Florida,"New Smyrna Beach, Volusia County",Surfing and Other Board Sports,M,17,N,13:53:00,http://sharkattackfile.net/spreadsheets/pdf_directory/2003.06.30-EW..pdf,US
1969,2003-06-26 00:00:00,2003,Unprovoked,USA,Florida,St Augustine Beach. St. Johns County,Surfing and Other Board Sports,M,15,N,,http://sharkattackfile.net/spreadsheets/pdf_directory/2003.06.26-Tostevin.pdf,US
1970,2003-06-24 00:00:00,2003,Unprovoked,BRAZIL,Pernambuco,"Piedade, Recife",Other,M,0,Y,,http://sharkattackfile.net/spreadsheets/pdf_directory/2003.06.24.c-MosesAlbuquerque.pdf,BR
1971,2003-06-24 00:00:00,2003,Unprovoked,USA,Florida,"Cocoa Beach, Brevard County",Other,F,12,N,,http://sharkattackfile.net/spreadsheets/pdf_directory/2003.06.24.b-Hathaway.pdf,US
1972,2003-06-24 00:00:00,2003,Unprovoked,USA,Hawaii,"Makua Beach, Oahu",Swimming,M,60,N,08:00:00,http://sharkattackfile.net/spreadsheets/pdf_directory/2003.06.24.a-Marrack.pdf,US
1973,2003-06-22 00:00:00,2003,Unprovoked,USA,Johnston Atoll,,Swimming,M,51,N,,http://sharkattackfile.net/spreadsheets/pdf_directory/2003.06.22-Fahey.pdf,US
1974,2003-06-19 00:00:00,2003,Unprovoked,USA,North Carolina,"Masonboro Island, New Hanover County",Surfing and Other Board Sports,M,33,N,,http://sharkattackfile.net/spreadsheets/pdf_directory/2003.06.19-White.pdf,US
1975,2003-06-08 00:00:00,2003,Unprovoked,USA,Florida,"Ponce Inlet, Volusia County",Surfing and Other Board Sports,,15,N,11:55:00,http://sharkattackfile.net/spreadsheets/pdf_directory/2003.06.08-JD.pdf,US
1976,2003-05-25 00:00:00,2003,Unprovoked,USA,Florida,"Coral Cove Park, Jupiter Inlet, Palm Beach County",Surfing and Other Board Sports,M,18,N,10:00:00,http://sharkattackfile.net/spreadsheets/pdf_directory/2003.05.25-Kildosher.pdf,US
1977,2003-05-14 00:00:00,2003,Unprovoked,USA,Florida,"Ponce de Leon Inlet, Volusia County ",Wading,M,22,N,13:23:00,http://sharkattackfile.net/spreadsheets/pdf_directory/2003.05.14-Brust.pdf,US
1978,2003-05-10 00:00:00,2003,Unprovoked,USA,Hawaii,Between Magic Sands Beach and Kahaluu Beach on the Kona coast,Swimming,M,20,N,11:45:00,http://sharkattackfile.net/spreadsheets/pdf_directory/2003.05.10-Paulo.pdf,US
1979,2003-05-07 00:00:00,2003,Provoked,USA,Florida,"New Smyrna Beach, Volusia County",Surfing and Other Board Sports,M,34,N,11:40:00,http://sharkattackfile.net/spreadsheets/pdf_directory/2003.05.07-Gaskins.pdf,US
1980,2003-05-03 00:00:00,2003,Unprovoked,USA,Florida,"Daytona Beach Shores, Volusia County",Other,F,9,N,12:20:00,http://sharkattackfile.net/spreadsheets/pdf_directory/2003.05.03-AJ.pdf,US
1981,,2003,Unprovoked,PHILIPPINES,Baatan,Limay,Other,,0,N,,http://sharkattackfile.net/spreadsheets/pdf_directory/2003.05.00-Philippines.pdf,PH
1982,2003-04-26 00:00:00,2003,Provoked,BRAZIL,Rio de Janeiro,"Copacabana Beach, Rio de Janiero",Other,M,0,N,,http://sharkattackfile.net/spreadsheets/pdf_directory/2003.04.26-Rio.pdf,BR
1983,2003-04-25 00:00:00,2003,Unprovoked,BRAZIL,Rio de Janeiro,"Copacabana Beach, Rio de Janiero",Swimming,M,16,N,18:30:00,http://sharkattackfile.net/spreadsheets/pdf_directory/2003.04.25-Marinho.pdf,BR
1984,2003-04-23 00:00:00,2003,Unprovoked,BRAZIL,Pernambuco,"Pau Amarelo Beach, Paulista District (17 km from Recife)",Surfing and Other Board Sports,M,17,N,17:00:00,http://sharkattackfile.net/spreadsheets/pdf_directory/2003.04.23.b-Machado.pdf,BR
1985,2003-04-23 00:00:00,2003,Unprovoked,BRAZIL,Rio de Janeiro,"Copacabana Beach, Rio de Janiero",Swimming,M,7,N,,http://sharkattackfile.net/spreadsheets/pdf_directory/2003.04.23.a-boy.pdf,BR
1986,2003-04-21 00:00:00,2003,Unprovoked,USA,Florida,"Melbourne Beach, Brevard County ",Surfing and Other Board Sports,M,36,N,14:30:00,http://sharkattackfile.net/spreadsheets/pdf_directory/2003.04.21.b-Sammis.pdf,US
1987,2003-04-21 00:00:00,2003,Unprovoked,USA,Florida,"Shepard Park, Cocoa Beach, Brevard County ",Surfing and Other Board Sports,M,17,N,13:30:00,http://sharkattackfile.net/spreadsheets/pdf_directory/2003.04.21.a-surfer.pdf,US
1988,2003-04-20 00:00:00,2003,Unprovoked,USA,Florida,"Playalinda Beach, Brevard County",Surfing and Other Board Sports,M,30,N,,,US
1989,2003-04-20 00:00:00,2003,Unprovoked,USA,Florida,"Sunglow Pier, Daytona Beach Shores, Volusia County",Surfing and Other Board Sports,M,23,N,09:00:00,http://sharkattackfile.net/spreadsheets/pdf_directory/2003.04.20.b-Albright.pdf,US
1990,2003-04-20 00:00:00,2003,Unprovoked,USA,Florida,"New Smyrna Beach, Volusia County",Surfing and Other Board Sports,M,18,N,14:20:00,http://sharkattackfile.net/spreadsheets/pdf_directory/2003.04.20.a-StephenFlowers.pdf,US
1991,2003-04-19 00:00:00,2003,Unprovoked,USA,Florida,"New Smyrna Beach, Volusia County  ",Other,M,11,N,13:20:00,http://sharkattackfile.net/spreadsheets/pdf_directory/2003.04.19-SD.pdf,US
1992,2003-04-18 00:00:00,2003,Unprovoked,USA,Florida,"North Beach, Patrick AFB, Brevard County",Surfing and Other Board Sports,M,12,N,08:50:00,http://sharkattackfile.net/spreadsheets/pdf_directory/2003.04.18-PatrickAFB.pdf,US
1993,2003-04-15 00:00:00,2003,Unprovoked,USA,Florida,"Cocoa Beach, Brevard County",Swimming,M,20,N,13:00:00,http://sharkattackfile.net/spreadsheets/pdf_directory/2003.04.15-Venezuela.pdf,US
1994,2003-04-11 00:00:00,2003,Unprovoked,VENEZUELA,Nueva Esparta,"El Yaqu, Isla de Margarita",Surfing and Other Board Sports,M,28,N,,http://sharkattackfile.net/spreadsheets/pdf_directory/2003.04.11-YannPerras.pdf,VE
1995,2003-04-09 00:00:00,2003,Unprovoked,USA,Florida,"Melbourne Beach, Brevard County",Surfing and Other Board Sports,M,0,N,,http://sharkattackfile.net/spreadsheets/pdf_directory/2003.04.09-Share.pdf,US
1996,2003-04-04 00:00:00,2003,Unprovoked,USA,Florida,"New Smyrna Beach, Volusia County",Surfing and Other Board Sports,M,50,N,08:00:00,http://sharkattackfile.net/spreadsheets/pdf_directory/2003.04.04-Jordan.pdf,US
1997,2003-03-10 00:00:00,2003,Provoked,USA,Florida,"Petting Tank, Florida Aquarium, Tampa, Hillsborough County",Other,F,0,N,,http://sharkattackfile.net/spreadsheets/pdf_directory/2003.03.10-Menke.pdf,US
1998,2003-02-27 00:00:00,2003,Unprovoked,NEW ZEALAND,Southland,East side of Bench Island in the Foveaux Strait,Diving,M,44,N,11:45:00,http://sharkattackfile.net/spreadsheets/pdf_directory/2003.02.27-Kerr.pdf,NZ
1999,2003-02-15 00:00:00,2003,Unprovoked,AUSTRALIA,South Australia,"Goolwa Beach, Fleurieu Peninsula",Wading,M,37,N,,http://sharkattackfile.net/spreadsheets/pdf_directory/2003.02.15.b-Smith.pdf,AU
2000,2003-02-15 00:00:00,2003,Unprovoked,USA,Florida,"Jupiter, Palm Beach County",Swimming,M,54,N,12:10:00,http://sharkattackfile.net/spreadsheets/pdf_directory/2003.02.15.a-Bailey.pdf,US
2001,2003-02-11 00:00:00,2003,Unprovoked,AUSTRALIA,New South Wales,"Coogee Bay, near Sydney",Swimming,M,24,N,,http://sharkattackfile.net/spreadsheets/pdf_directory/2003.02.11-Plumridge.pdf,AU
2002,2003-02-08 00:00:00,2003,Unprovoked,AUSTRALIA,Queensland,Burleigh Lake on the Gold Coast,Swimming,M,84,Y,,http://sharkattackfile.net/spreadsheets/pdf_directory/2003.02.08-Purcell.pdf,AU
2003,2003-01-03 00:00:00,2003,Unprovoked,COSTA RICA,North Pacific coast,Playa Tamarindo ,Surfing and Other Board Sports,M,0,N,,http://sharkattackfile.net/spreadsheets/pdf_directory/2003.01.03-Menking.pdf,CR
2004,2003-01-02 00:00:00,2003,Unprovoked,AUSTRALIA,Western Australia,Left break at the ‘Hot Spot’ at Sheringa Beach,Surfing and Other Board Sports,F,0,N,13:00:00,http://sharkattackfile.net/spreadsheets/pdf_directory/2003.01.02-Eason.pdf,AU
2005,2002-12-29 00:00:00,2002,Unprovoked,AUSTRALIA,Queensland,Great Barrier Reef  (near Upolu Bay),Snorkeling,F,18,N,,http://sharkattackfile.net/spreadsheets/pdf_directory/2002.12.29-Schellekens.pdf,AU
2006,2002-12-24 00:00:00,2002,Unprovoked,SOUTH AFRICA,Western Cape Province,Scarborough,Snorkeling,M,25,N,,http://sharkattackfile.net/spreadsheets/pdf_directory/2002.12.24-Bovim.pdf,ZA
2007,2002-12-21 00:00:00,2002,Unprovoked,AUSTRALIA,Queensland,Depth of 40 m on the wreck of the St. Paul off Brisbane,Diving,M,26,N,,http://sharkattackfile.net/spreadsheets/pdf_directory/2002.12.21-Hennessey.pdf,AU
2008,2002-12-16 00:00:00,2002,Unprovoked,AUSTRALIA,Queensland,Miami Lake,Swimming,M,23,Y,02:30:00,http://sharkattackfile.net/spreadsheets/pdf_directory/2002.12.16-BeauMartin.pdf,AU
2009,2002-12-01 00:00:00,2002,Unprovoked,BRAZIL,Pernambuco,"Boa Viagem Beach, Recife",Surfing and Other Board Sports,M,19,Y,,http://sharkattackfile.net/spreadsheets/pdf_directory/2002.12.01-Gadelha.pdf,BR
2010,2002-11-28 00:00:00,2002,Unprovoked,MICRONESIA,Caroline Islands,"Pision Reef, Truk",Diving,M,0,N,,http://sharkattackfile.net/spreadsheets/pdf_directory/2002.11.28.b-Kevin.pdf,FM
2011,2002-11-28 00:00:00,2002,Unprovoked,USA,California,"Salmon Creek, Sonoma County",Surfing and Other Board Sports,M,48,N,09:45:00,http://sharkattackfile.net/spreadsheets/pdf_directory/2002.11.28.a-Casey.pdf,US
2012,2002-11-17 00:00:00,2002,Unprovoked,USA,Hawaii,Ka'anapali,Swimming,F,34,N,10:45:00,http://sharkattackfile.net/spreadsheets/pdf_directory/2002.11.17-Glance.pdf,US
2013,2002-11-14 00:00:00,2002,Unprovoked,TURKS & CAICOS,Caicos Bank,French Cay,Snorkeling,F,41,N,08:40:00,http://sharkattackfile.net/spreadsheets/pdf_directory/2002.11.14-Glenn.pdf,
2014,2002-11-11 00:00:00,2002,Unprovoked,USA,Florida,"Ponce Inlet, New Smyrna Beach, Volusia County",Surfing and Other Board Sports,M,21,N,13:40:00,http://sharkattackfile.net/spreadsheets/pdf_directory/2002.11.11-Johnson.pdf,US
2015,2002-11-02 00:00:00,2002,Unprovoked,USA,Florida,"New Smyrna Beach, Volusia County",Surfing and Other Board Sports,M,16,N,13:25:00,http://sharkattackfile.net/spreadsheets/pdf_directory/2002.11.02-AH.pdf,US
2016,2002-01-01 00:00:00,2002,Unprovoked,FRENCH POLYNESIA,Society Islands,Tetiaroa,Fishing,M,52,N,,http://sharkattackfile.net/spreadsheets/pdf_directory/2002.11.00-Heywood.pdf,PF
2017,2002-10-30 00:00:00,2002,Unprovoked,USA,Hawaii,"Kama''ole Beach Park I, Kihei, Maui",Swimming,F,60,N,11:56:00,http://sharkattackfile.net/spreadsheets/pdf_directory/2002.10.30-Miller.pdf,US
2018,2002-10-14 00:00:00,2002,Unprovoked,BRAZIL,Pernambuco,"Piedade Beach, Jaboatão dos Guararapes City, Recife",Swimming,M,36,Y,16:00:00,http://sharkattackfile.net/spreadsheets/pdf_directory/2002.10.14-Arruda.pdf,BR
2019,2002-10-11 00:00:00,2002,Unprovoked,USA,Florida,"Opposite main gate at Patrick Air Force Base, Cape Canaveral, Brevard County",Surfing and Other Board Sports,M,21,N,,http://sharkattackfile.net/spreadsheets/pdf_directory/2002.10.11-CapeCanaveral.pdf,US
2020,2002-10-05 00:00:00,2002,Unprovoked,USA,Florida,"New Smyrna Beach, Volusia County",Surfing and Other Board Sports,M,14,N,12:00:00,http://sharkattackfile.net/spreadsheets/pdf_directory/2002.10.05.b-DarrenHarrity.pdf,US
2021,2002-10-05 00:00:00,2002,Unprovoked,USA,Florida,"New Smyrna Beach, Volusia County",Surfing and Other Board Sports,M,35,N,13:30:00,http://sharkattackfile.net/spreadsheets/pdf_directory/2002.10.05.a-Rios.pdf,US
2022,2002-10-03 00:00:00,2002,Unprovoked,USA,Florida,"New Smyrna Beach, Volusia County",Surfing and Other Board Sports,M,18,N,14:35:00,http://sharkattackfile.net/spreadsheets/pdf_directory/2002.10.03-Kehoe.pdf,US
2023,2002-09-30 00:00:00,2002,Unprovoked,USA,Florida,"Ormond Beach, Volusia County",Surfing and Other Board Sports,M,47,N,16:20:00,http://sharkattackfile.net/spreadsheets/pdf_directory/2002.09.30-Crawford.pdf,US
2024,2002-09-29 00:00:00,2002,Unprovoked,USA,Florida,"Sebastian Inlet, Brevard County",Surfing and Other Board Sports,M,32,N,07:30:00,http://sharkattackfile.net/spreadsheets/pdf_directory/2002.09.29-Fogelberg.pdf,US
2025,2002-09-27 00:00:00,2002,Unprovoked,USA,Hawaii,"Kahala, O''ahu",Fishing,M,55,N,15:35:00,http://sharkattackfile.net/spreadsheets/pdf_directory/2002.09.27.c-Lum.pdf,US
2026,2002-09-27 00:00:00,2002,Provoked,USA,Florida,"Key Largo, Monroe County",Fishing,M,0,N,,http://sharkattackfile.net/spreadsheets/pdf_directory/2002.09.27.b-Diaz.pdf,US
2027,2002-09-27 00:00:00,2002,Provoked,TONGA,Vava'u,Swimming with humpback whales,Swimming,M,0,N,15:00:00,http://sharkattackfile.net/spreadsheets/pdf_directory/2002.09.27.a-Tonga.pdf,TO
2028,2002-09-21 00:00:00,2002,Unprovoked,USA,Oregon,Cape Kiwanda,Surfing and Other Board Sports,M,24,N,,http://sharkattackfile.net/spreadsheets/pdf_directory/2002.09.21.b-GarryTurner.pdf,US
2029,2002-09-21 00:00:00,2002,Unprovoked,USA,California,"Moonstone Beach, Humboldt County",Surfing and Other Board Sports,M,35,N,,http://sharkattackfile.net/spreadsheets/pdf_directory/2002.09.21.a-Richards.pdf,US
2030,2002-09-16 00:00:00,2002,Unprovoked,BRAZIL,Pernambuco,"Piedade Beach, Jaboatão dos Guararapes City",Swimming,M,19,N,15:00:00,http://sharkattackfile.net/spreadsheets/pdf_directory/2002.09.16.b-Carvalho.pdf,BR
2065,2002-05-07 00:00:00,2002,Provoked,AUSTRALIA,Northern Territory,Darwin,Fishing,M,20,N,,http://sharkattackfile.net/spreadsheets/pdf_directory/2002.05.07-Morris.pdf,AU
2031,2002-09-16 00:00:00,2002,Unprovoked,USA,Hawaii,"Hideaways Beach, Princeville, Kaua''i",Surfing and Other Board Sports,,0,N,07:50:00,http://sharkattackfile.net/spreadsheets/pdf_directory/2002.09.16.a-Hawaii.pdf,US
2032,2002-09-13 00:00:00,2002,Unprovoked,SOUTH AFRICA,Western Cape Province,"Glencairn, False Bay",Other,M,47,N,16:00:00,http://sharkattackfile.net/spreadsheets/pdf_directory/2002.09.13-Mauger.pdf,ZA
2033,2002-09-09 00:00:00,2002,Unprovoked,USA,Florida,"Ponce Inlet, New Smyrna Beach, Volusia County",Surfing and Other Board Sports,M,20,N,15:55:00,http://sharkattackfile.net/spreadsheets/pdf_directory/2002.09.09-Erwin.pdf,US
2034,2002-09-05 00:00:00,2002,Provoked,USA,Florida,"Daytona Beach Shores, Volusia County",Wading,M,36,N,17:45:00,http://sharkattackfile.net/spreadsheets/pdf_directory/2002.09.05-Lancaster.pdf,US
2035,2002-08-28 00:00:00,2002,Unprovoked,USA,Hawaii,"Kewalo Basin Channel, O''ahu",Surfing and Other Board Sports,M,16,N,15:45:00,http://sharkattackfile.net/spreadsheets/pdf_directory/2002.08.28-Farden.pdf,US
2036,2002-08-17 00:00:00,2002,Unprovoked,USA,Alabama,"Gulf of Mexico, 65 miles offshore from Mobile",Swimming,F,29,N,17:00:00,http://sharkattackfile.net/spreadsheets/pdf_directory/2002.08.17-McLean.pdf,US
2037,2002-08-14 00:00:00,2002,Unprovoked,USA,Florida,"New Smyrna Beach, Volusia County",Surfing and Other Board Sports,M,27,N,14:45:00,http://sharkattackfile.net/spreadsheets/pdf_directory/2002.08.14-Vinyard.pdf,US
2038,2002-08-11 00:00:00,2002,Unprovoked,USA,Florida,"Vero Beach, Indian River County",Surfing and Other Board Sports,M,15,N,15:30:00,http://sharkattackfile.net/spreadsheets/pdf_directory/2002.08.11-Milliken.pdf,US
2039,2002-08-07 00:00:00,2002,Unprovoked,USA,Florida,"Ponce De Leon Inlet, Volusia County",Other,M,15,N,12:30:00,http://sharkattackfile.net/spreadsheets/pdf_directory/2002.08.07-Smith.pdf,US
2040,2002-08-06 00:00:00,2002,Provoked,UNITED KINGDOM,Cheshire,"Blue Planet Aquarium, Ellesmere Port",Diving,M,30,N,,http://sharkattackfile.net/spreadsheets/pdf_directory/2002.08.06-Bennet.pdf,GB
2041,2002-08-05 00:00:00,2002,Unprovoked,USA,North Carolina,"Topsail Beach, Pender County",Other,M,14,N,11:00:00,http://sharkattackfile.net/spreadsheets/pdf_directory/2002.08.05-Pollan.pdf,US
2042,2002-07-26 00:00:00,2002,Unprovoked,USA,South Carolina,"Myrtle Beach, Horry County",Surfing and Other Board Sports,M,13,N,19:00:00,http://sharkattackfile.net/spreadsheets/pdf_directory/2002.07.26-Nimmons.pdf,US
2043,2002-07-20 00:00:00,2002,Unprovoked,USA,North Carolina,"Emerald Isle, Carteret County",Swimming,F,15,N,17:00:00,http://sharkattackfile.net/spreadsheets/pdf_directory/2002.07.20-Strong.pdf,US
2044,2002-07-10 00:00:00,2002,Provoked,USA,Florida,"Ponce Inlet, New Smyrna Beach, Volusia County",Surfing and Other Board Sports,M,19,N,18:45:00,http://sharkattackfile.net/spreadsheets/pdf_directory/2002.07.10-Nichtro.pdf,US
2045,2002-07-09 00:00:00,2002,Provoked,USA,Maryland,"100 miles off Ocean City, Maryland, in 7000'' of water",Fishing,M,41,Y,,http://sharkattackfile.net/spreadsheets/pdf_directory/2002.07.09.b-Verbanas.pdf,US
2046,2002-07-09 00:00:00,2002,Unprovoked,BRAZIL,Pernambuco,"Piedade Beach, Recife",Surfing and Other Board Sports,M,22,N,15:00:00,http://sharkattackfile.net/spreadsheets/pdf_directory/2002.07.09.a-daSilva.pdf,BR
2047,2002-07-04 00:00:00,2002,Unprovoked,USA,North Carolina,"Wrightsville Beach, New Hanover County",Other,F,9,N,17:15:00,http://sharkattackfile.net/spreadsheets/pdf_directory/2002.07.04-Olearczyk.pdf,US
2048,2002-06-20 00:00:00,2002,Unprovoked,AUSTRALIA,Queensland,Sunshine Beach,Surfing and Other Board Sports,M,30,N,10:00:00,http://sharkattackfile.net/spreadsheets/pdf_directory/2002.06.20.b-surfer-QLD.pdf,AU
2049,2002-06-20 00:00:00,2002,Unprovoked,USA,Florida,"New Smyrna Beach, Volusia County",Swimming,F,11,N,14:25:00,http://sharkattackfile.net/spreadsheets/pdf_directory/2002.06.20.a-female.pdf,US
2050,2002-06-13 00:00:00,2002,Unprovoked,PAPUA NEW GUINEA,Louisiade Archipelago,"Brooker Island , Calvados Chain",Other,,0,N,,http://sharkattackfile.net/spreadsheets/pdf_directory/2002.06.13-R.2-beche-de-mer.pdf,PG
2051,2002-06-13 00:00:00,2002,Unprovoked,PAPUA NEW GUINEA,Louisiade Archipelago,"Gawa Reefs, Sudest Island",Other,,0,Y,,http://sharkattackfile.net/spreadsheets/pdf_directory/2002.06.13.R.1-schoolteacher.pdf,PG
